document_id,query_player,relevant_player,rank,top_1_document_id,top_1_player,top_5_document_ids,top_5_players,query_text
rk_26,Elliot Anderson,Elliot Anderson,1,rk_26,Elliot Anderson,rk_26 | rk_244 | rk_199 | rk_473 | rk_162,Elliot Anderson | Callum Hudson-Odoi | Morgan Gibbs-White | Jota Silva | Anthony Elanga,identity: player (Player): Elliot Anderson | nation (Nation): ENG | position (Pos): midfielder (MF) | club (Squad): Nott'ham Forest | age (Age): 21 | birth_year (Born): 2002 || attacking_stats: goals (Gls): 2 | assists (Ast): 6 | expected_goals (xG): 2.1 | expected_assists (xAG): 3.3 | non_penalty_expected_goals (npxG): 2.1 | expected_goal_involvements (xG+xAG): 0.18 || progression_stats: progressive_carries (PrgC): 52 | progressive_passes (PrgP): 143 | progressive_receptions (PrgR): 95 || usage_stats: matches_played (MP): 37 | starts (Starts): 33 | minutes_played (Min): 2728 | full_match_equivalents (90s): 30.3 || discipline_stats: yellow_cards (CrdY): 10 | red_cards (CrdR): 0 || tags: nation_eng | position_midfielder | high_goals | elite_assists | high_expected_goals | elite_expected_assists | elite_progressive_carries | elite_progressive_passes | high_progressive_receptions | elite_minutes_played | regular_starter
rk_27,André,André,1,rk_27,André,rk_27 | rk_3636 | rk_204 | rk_2991 | rk_364,André | García | João Gomes | David Duarte | Sam Morsy,identity: player (Player): André | nation (Nation): BRA | position (Pos): midfielder (MF) | club (Squad): Wolves | age (Age): 23 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.4 | expected_assists (xAG): 0.8 | non_penalty_expected_goals (npxG): 0.4 | expected_goal_involvements (xG+xAG): 0.05 || progression_stats: progressive_carries (PrgC): 10 | progressive_passes (PrgP): 109 | progressive_receptions (PrgR): 11 || usage_stats: matches_played (MP): 33 | starts (Starts): 31 | minutes_played (Min): 2472 | full_match_equivalents (90s): 27.5 || discipline_stats: yellow_cards (CrdY): 7 | red_cards (CrdR): 0 || tags: nation_bra | position_midfielder | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | medium_progressive_carries | elite_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_28,Michail Antonio,Michail Antonio,1,rk_28,Michail Antonio,rk_28 | rk_192 | rk_3039 | rk_498 | rk_127,Michail Antonio | Niclas Füllkrug | Gabriel | Crysencio Summerville | Bobby De Cordova-Reid,identity: player (Player): Michail Antonio | nation (Nation): JAM | position (Pos): forward (FW) | club (Squad): West Ham | age (Age): 34 | birth_year (Born): 1990 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 2.2 | expected_assists (xAG): 1.6 | non_penalty_expected_goals (npxG): 2.2 | expected_goal_involvements (xG+xAG): 0.41 || progression_stats: progressive_carries (PrgC): 29 | progressive_passes (PrgP): 18 | progressive_receptions (PrgR): 59 || usage_stats: matches_played (MP): 14 | starts (Starts): 11 | minutes_played (Min): 836 | full_match_equivalents (90s): 9.3 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_jam | position_forward | high_goals | high_assists | high_expected_goals | high_expected_assists | high_progressive_carries | low_progressive_passes | high_progressive_receptions | medium_minutes_played | regular_starter
rk_29,Antony,Antony,1,rk_29,Antony,rk_29 | rk_3085 | rk_3196 | rk_2939 | rk_2919,Antony | Hércules | Mauricio | Cacá | Matheus Bidu,"identity: player (Player): Antony | nation (Nation): BRA | position (Pos): defender, midfielder (DF,MF) | club (Squad): Manchester Utd | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 1.0 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 1.0 | expected_goal_involvements (xG+xAG): 0.73 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 6 | progressive_receptions (PrgR): 7 || usage_stats: matches_played (MP): 8 | starts (Starts): 0 | minutes_played (Min): 141 | full_match_equivalents (90s): 1.6 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bra | position_defender | position_midfielder | medium_goals | medium_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played"
rk_30,Julian Araujo,Julian Araujo,1,rk_30,Julian Araujo,rk_30 | rk_5777 | rk_3816 | rk_4973 | rk_809,Julian Araujo | Luca Martínez | Guillermo Ochoa | Santiago Muñóz | Santiago Giménez,identity: player (Player): Julian Araujo | nation (Nation): MEX | position (Pos): defender (DF) | club (Squad): Bournemouth | age (Age): 22 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.01 || progression_stats: progressive_carries (PrgC): 4 | progressive_passes (PrgP): 14 | progressive_receptions (PrgR): 22 || usage_stats: matches_played (MP): 12 | starts (Starts): 7 | minutes_played (Min): 497 | full_match_equivalents (90s): 5.5 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_mex | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_31,Cameron Archer,Cameron Archer,1,rk_31,Cameron Archer,rk_31 | rk_429 | rk_374 | rk_380 | rk_597,Cameron Archer | Marcus Rashford | Jacob Murphy | Reiss Nelson | Faustino Anjorin,identity: player (Player): Cameron Archer | nation (Nation): ENG | position (Pos): forward (FW) | club (Squad): Southampton | age (Age): 23 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 2 | assists (Ast): 0 | expected_goals (xG): 5.7 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 4.9 | expected_goal_involvements (xG+xAG): 0.39 || progression_stats: progressive_carries (PrgC): 22 | progressive_passes (PrgP): 14 | progressive_receptions (PrgR): 66 || usage_stats: matches_played (MP): 35 | starts (Starts): 13 | minutes_played (Min): 1441 | full_match_equivalents (90s): 16.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_eng | position_forward | high_goals | medium_assists | elite_expected_goals | medium_expected_assists | high_progressive_carries | low_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player
rk_32,Alphonse Areola,Alphonse Areola,1,rk_32,Alphonse Areola,rk_32 | rk_2507 | rk_2594 | rk_175 | rk_2432,Alphonse Areola | Gauthier Gallon | Alban Lafont | Łukasz Fabiański | Grégoire Coudert,identity: player (Player): Alphonse Areola | nation (Nation): FRA | position (Pos): goalkeeper (GK) | club (Squad): West Ham | age (Age): 31 | birth_year (Born): 1993 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 26 | starts (Starts): 25 | minutes_played (Min): 2260 | full_match_equivalents (90s): 25.1 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_fra | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | high_minutes_played | regular_starter
rk_33,Joe Aribo,Joe Aribo,1,rk_33,Joe Aribo,rk_33 | rk_698 | rk_377 | rk_3823 | rk_2794,Joe Aribo | Samuel Chukwueze | Wilfred Ndidi | Bruno Onyemaechi | Moses Simon,"identity: player (Player): Joe Aribo | nation (Nation): NGA | position (Pos): midfielder, defender (MF,DF) | club (Squad): Southampton | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 3 | assists (Ast): 0 | expected_goals (xG): 2.7 | expected_assists (xAG): 1.6 | non_penalty_expected_goals (npxG): 2.7 | expected_goal_involvements (xG+xAG): 0.19 || progression_stats: progressive_carries (PrgC): 36 | progressive_passes (PrgP): 75 | progressive_receptions (PrgR): 65 || usage_stats: matches_played (MP): 32 | starts (Starts): 21 | minutes_played (Min): 2013 | full_match_equivalents (90s): 22.4 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_nga | position_midfielder | position_defender | high_goals | medium_assists | high_expected_goals | high_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | high_minutes_played | rotation_player"
rk_34,Adam Armstrong,Adam Armstrong,1,rk_34,Adam Armstrong,rk_34 | rk_428 | rk_102 | rk_568 | rk_250,Adam Armstrong | Marcus Rashford | Jack Clarke | Ryan Yates | Danny Ings,"identity: player (Player): Adam Armstrong | nation (Nation): ENG | position (Pos): forward, midfielder (FW,MF) | club (Squad): Southampton | age (Age): 27 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 2 | assists (Ast): 2 | expected_goals (xG): 3.3 | expected_assists (xAG): 1.2 | non_penalty_expected_goals (npxG): 2.3 | expected_goal_involvements (xG+xAG): 0.32 || progression_stats: progressive_carries (PrgC): 25 | progressive_passes (PrgP): 21 | progressive_receptions (PrgR): 79 || usage_stats: matches_played (MP): 20 | starts (Starts): 15 | minutes_played (Min): 1248 | full_match_equivalents (90s): 13.9 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_eng | position_forward | position_midfielder | high_goals | high_assists | high_expected_goals | high_expected_assists | high_progressive_carries | medium_progressive_passes | high_progressive_receptions | medium_minutes_played | regular_starter"
rk_35,Harrison Armstrong,Harrison Armstrong,1,rk_35,Harrison Armstrong,rk_35 | rk_286 | rk_431 | rk_256 | rk_441,Harrison Armstrong | Joshua King | Harrison Reed | Reece James | Jay Robinson,identity: player (Player): Harrison Armstrong | nation (Nation): ENG | position (Pos): midfielder (MF) | club (Squad): Everton | age (Age): 17 | birth_year (Born): 2007 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.4 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 0.4 | expected_goal_involvements (xG+xAG): 0.82 || progression_stats: progressive_carries (PrgC): 1 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 3 | starts (Starts): 0 | minutes_played (Min): 48 | full_match_equivalents (90s): 0.5 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_eng | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_36,Kepa Arrizabalaga,Kepa Arrizabalaga,1,rk_36,Kepa Arrizabalaga,rk_36 | rk_2743 | rk_1936 | rk_1973 | rk_1959,Kepa Arrizabalaga | Đorđe Petrović | Dominik Greif | Karl Jakob Hein | Sergio Herrera,identity: player (Player): Kepa Arrizabalaga | nation (Nation): ESP | position (Pos): goalkeeper (GK) | club (Squad): Bournemouth | age (Age): 29 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.1 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.1 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 2 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 31 | starts (Starts): 31 | minutes_played (Min): 2790 | full_match_equivalents (90s): 31.0 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_esp | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_37,Marco Asensio,Marco Asensio,1,rk_37,Marco Asensio,rk_37 | rk_2339 | rk_2253 | rk_1970 | rk_968,Marco Asensio | Marco Asensio | Álvaro Tejero | Isco | Tete Morente,identity: player (Player): Marco Asensio | nation (Nation): ESP | position (Pos): midfielder (MF) | club (Squad): Aston Villa | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 3 | assists (Ast): 1 | expected_goals (xG): 4.4 | expected_assists (xAG): 1.0 | non_penalty_expected_goals (npxG): 2.9 | expected_goal_involvements (xG+xAG): 0.66 || progression_stats: progressive_carries (PrgC): 22 | progressive_passes (PrgP): 45 | progressive_receptions (PrgR): 38 || usage_stats: matches_played (MP): 13 | starts (Starts): 9 | minutes_played (Min): 743 | full_match_equivalents (90s): 8.3 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_esp | position_midfielder | high_goals | high_assists | elite_expected_goals | medium_expected_assists | high_progressive_carries | medium_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_38,Brandon Austin,Brandon Austin,1,rk_38,Brandon Austin,rk_38 | rk_188 | rk_5835 | rk_4920 | rk_2932,Brandon Austin | Fraser Forster | Lautaro Morales | AJ Marcucci | Brenno,identity: player (Player): Brandon Austin | nation (Nation): ENG | position (Pos): goalkeeper (GK) | club (Squad): Tottenham | age (Age): 25 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 1 | minutes_played (Min): 90 | full_match_equivalents (90s): 1.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_eng | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | regular_starter
rk_39,Taiwo Awoniyi,Taiwo Awoniyi,1,rk_39,Taiwo Awoniyi,rk_39 | rk_2709 | rk_473 | rk_8 | rk_2721,Taiwo Awoniyi | Hamzat Ojediran | Jota Silva | Ola Aina | Gift Orban,identity: player (Player): Taiwo Awoniyi | nation (Nation): NGA | position (Pos): forward (FW) | club (Squad): Nott'ham Forest | age (Age): 26 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 1 | assists (Ast): 0 | expected_goals (xG): 2.1 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 2.1 | expected_goal_involvements (xG+xAG): 0.48 || progression_stats: progressive_carries (PrgC): 6 | progressive_passes (PrgP): 7 | progressive_receptions (PrgR): 20 || usage_stats: matches_played (MP): 26 | starts (Starts): 3 | minutes_played (Min): 416 | full_match_equivalents (90s): 4.6 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_nga | position_forward | high_goals | medium_assists | high_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_40,Yasin Ayari,Yasin Ayari,1,rk_40,Yasin Ayari,rk_40 | rk_82 | rk_2693 | rk_5064 | rk_391,Yasin Ayari | Jens Cajuste | Tanguy Ndombele | Ahmed Qasem | Matt O'Riley,identity: player (Player): Yasin Ayari | nation (Nation): SWE | position (Pos): midfielder (MF) | club (Squad): Brighton | age (Age): 20 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 2 | assists (Ast): 1 | expected_goals (xG): 2.4 | expected_assists (xAG): 2.3 | non_penalty_expected_goals (npxG): 2.4 | expected_goal_involvements (xG+xAG): 0.22 || progression_stats: progressive_carries (PrgC): 30 | progressive_passes (PrgP): 75 | progressive_receptions (PrgR): 61 || usage_stats: matches_played (MP): 34 | starts (Starts): 22 | minutes_played (Min): 1965 | full_match_equivalents (90s): 21.8 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_swe | position_midfielder | high_goals | high_assists | high_expected_goals | high_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | high_minutes_played | rotation_player
rk_41,Jordan Ayew,Jordan Ayew,1,rk_41,Jordan Ayew,rk_41 | rk_42 | rk_463 | rk_2344 | rk_4056,Jordan Ayew | Jordan Ayew | Jeffrey Schlupp | André Ayew | Joselpho Barnes,"identity: player (Player): Jordan Ayew | nation (Nation): GHA | position (Pos): forward, midfielder (FW,MF) | club (Squad): Crystal Palace | age (Age): 32 | birth_year (Born): 1991 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.5 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.5 | expected_goal_involvements (xG+xAG): 2.17 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 1 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 21 | full_match_equivalents (90s): 0.2 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_gha | position_forward | position_midfielder | medium_goals | medium_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played"
